Hourly Year,Year,Month,Day,Day,Houre,Day,Rtot
15-Nov-08,2008,11,15,319,24,320,1.45
15-Nov-08,2008,11,15,320,1,320,1.3
15-Nov-08,2008,11,15,320,2,320,1.51
15-Nov-08,2008,11,15,320,3,320.1,1.7
15-Nov-08,2008,11,15,320,4,320.1,1.6
15-Nov-08,2008,11,15,320,5,320.2,1.25
15-Nov-08,2008,11,15,320,6,320.2,1.62
15-Nov-08,2008,11,15,320,7,320.3,1.37
15-Nov-08,2008,11,15,320,8,320.3,1.27
15-Nov-08,2008,11,15,320,9,320.3,1.29
15-Nov-08,2008,11,15,320,10,320.4,1.34
15-Nov-08,2008,11,15,320,11,320.4,1.22
15-Nov-08,2008,11,15,320,12,320.5,1.5
15-Nov-08,2008,11,15,320,13,320.5,1.43
15-Nov-08,2008,11,15,320,14,320.5,1.94
15-Nov-08,2008,11,15,320,15,320.6,1.63
15-Nov-08,2008,11,15,320,16,320.6,1.63
15-Nov-08,2008,11,15,320,17,320.7,1.69
15-Nov-08,2008,11,15,320,18,320.7,2.06
15-Nov-08,2008,11,15,320,19,320.8,2.09
15-Nov-08,2008,11,15,320,20,320.8,1.74
15-Nov-08,2008,11,15,320,21,320.8,1.77
15-Nov-08,2008,11,15,320,22,320.9,1.96
15-Nov-08,2008,11,15,320,23,320.9,1.86
16-Nov-08,2008,11,16,320,24,321,2.01
16-Nov-08,2008,11,16,321,1,321,2
16-Nov-08,2008,11,16,321,2,321,1.84
16-Nov-08,2008,11,16,321,3,321.1,1.85
16-Nov-08,2008,11,16,321,4,321.1,1.88
16-Nov-08,2008,11,16,321,5,321.2,1.85
16-Nov-08,2008,11,16,321,6,321.2,1.94
16-Nov-08,2008,11,16,321,7,321.3,1.72
16-Nov-08,2008,11,16,321,8,321.3,1.42
16-Nov-08,2008,11,16,321,9,321.3,1.5
16-Nov-08,2008,11,16,321,10,321.4,1.6
16-Nov-08,2008,11,16,321,11,321.4,1.55
16-Nov-08,2008,11,16,321,12,321.5,1.56
16-Nov-08,2008,11,16,321,13,321.5,1.56
16-Nov-08,2008,11,16,321,14,321.5,1.64
16-Nov-08,2008,11,16,321,15,321.6,1.72
16-Nov-08,2008,11,16,321,16,321.6,1.95
16-Nov-08,2008,11,16,321,17,321.7,2.14
16-Nov-08,2008,11,16,321,18,321.7,2.13
16-Nov-08,2008,11,16,321,19,321.8,1.99
16-Nov-08,2008,11,16,321,20,321.8,1.8
16-Nov-08,2008,11,16,321,21,321.8,1.86
16-Nov-08,2008,11,16,321,22,321.9,1.99
16-Nov-08,2008,11,16,321,23,321.9,1.77
17-Nov-08,2008,11,17,321,24,322,1.78
17-Nov-08,2008,11,17,322,1,322,1.57
17-Nov-08,2008,11,17,322,2,322,1.61
17-Nov-08,2008,11,17,322,3,322.1,1.36
17-Nov-08,2008,11,17,322,4,322.1,1.54
17-Nov-08,2008,11,17,322,5,322.2,9999
17-Nov-08,2008,11,17,322,6,322.2,1.53
17-Nov-08,2008,11,17,322,7,322.3,1.5
17-Nov-08,2008,11,17,322,8,322.3,1.51
17-Nov-08,2008,11,17,322,9,322.3,1.62
17-Nov-08,2008,11,17,322,10,322.4,1.46
17-Nov-08,2008,11,17,322,11,322.4,1.36
17-Nov-08,2008,11,17,322,12,322.5,1.47
17-Nov-08,2008,11,17,322,13,322.5,9999
17-Nov-08,2008,11,17,322,14,322.5,1.38
17-Nov-08,2008,11,17,322,15,322.6,1.82
17-Nov-08,2008,11,17,322,16,322.6,1.67
17-Nov-08,2008,11,17,322,17,322.7,1.33
17-Nov-08,2008,11,17,322,18,322.7,1.58
17-Nov-08,2008,11,17,322,19,322.8,1.59
17-Nov-08,2008,11,17,322,20,322.8,1.38
17-Nov-08,2008,11,17,322,21,322.8,1.4
17-Nov-08,2008,11,17,322,22,322.9,1.46
17-Nov-08,2008,11,17,322,23,322.9,9999
18-Nov-08,2008,11,18,322,24,323,1.8
18-Nov-08,2008,11,18,323,1,323,1.81
18-Nov-08,2008,11,18,323,2,323,1.85
18-Nov-08,2008,11,18,323,3,323.1,1.75
18-Nov-08,2008,11,18,323,4,323.1,1.59
18-Nov-08,2008,11,18,323,5,323.2,1.58
18-Nov-08,2008,11,18,323,6,323.2,1.4
18-Nov-08,2008,11,18,323,7,323.3,1.66
18-Nov-08,2008,11,18,323,8,323.3,1.45
18-Nov-08,2008,11,18,323,9,323.3,1.54
18-Nov-08,2008,11,18,323,10,323.4,1.58
18-Nov-08,2008,11,18,323,11,323.4,1.56
18-Nov-08,2008,11,18,323,12,323.5,1.25
18-Nov-08,2008,11,18,323,13,323.5,1.62
18-Nov-08,2008,11,18,323,14,323.5,1.88
18-Nov-08,2008,11,18,323,15,323.6,1.99
18-Nov-08,2008,11,18,323,16,323.6,1.89
18-Nov-08,2008,11,18,323,17,323.7,1.72
18-Nov-08,2008,11,18,323,18,323.7,1.66
18-Nov-08,2008,11,18,323,19,323.8,1.69
18-Nov-08,2008,11,18,323,20,323.8,1.53
18-Nov-08,2008,11,18,323,21,323.8,1.4
18-Nov-08,2008,11,18,323,22,323.9,1.55
18-Nov-08,2008,11,18,323,23,323.9,1.41
19-Nov-08,2008,11,19,323,24,324,1.37
19-Nov-08,2008,11,19,324,1,324,1.49
19-Nov-08,2008,11,19,324,2,324,9999
19-Nov-08,2008,11,19,324,3,324.1,1.64
19-Nov-08,2008,11,19,324,4,324.1,1.43
19-Nov-08,2008,11,19,324,5,324.2,1.58
19-Nov-08,2008,11,19,324,6,324.2,1.48
19-Nov-08,2008,11,19,324,7,324.3,1.55
19-Nov-08,2008,11,19,324,8,324.3,1.44
19-Nov-08,2008,11,19,324,9,324.3,1.45
19-Nov-08,2008,11,19,324,10,324.4,1.6
19-Nov-08,2008,11,19,324,11,324.4,1.67
19-Nov-08,2008,11,19,324,12,324.5,1.45
19-Nov-08,2008,11,19,324,13,324.5,1.34
19-Nov-08,2008,11,19,324,14,324.5,1.41
19-Nov-08,2008,11,19,324,15,324.6,1.98
19-Nov-08,2008,11,19,324,16,324.6,2.12
19-Nov-08,2008,11,19,324,17,324.7,1.92
19-Nov-08,2008,11,19,324,18,324.7,9999
19-Nov-08,2008,11,19,324,19,324.8,1.71
19-Nov-08,2008,11,19,324,20,324.8,1.73
19-Nov-08,2008,11,19,324,21,324.8,1.43
19-Nov-08,2008,11,19,324,22,324.9,1.68
19-Nov-08,2008,11,19,324,23,324.9,1.55
20-Nov-08,2008,11,20,324,24,325,1.57
20-Nov-08,2008,11,20,325,1,325,1.31
20-Nov-08,2008,11,20,325,2,325,1.46
20-Nov-08,2008,11,20,325,3,325.1,1.38
20-Nov-08,2008,11,20,325,4,325.1,9999
20-Nov-08,2008,11,20,325,5,325.2,1.25
20-Nov-08,2008,11,20,325,6,325.2,1.32
20-Nov-08,2008,11,20,325,7,325.3,1.56
20-Nov-08,2008,11,20,325,8,325.3,1.79
20-Nov-08,2008,11,20,325,9,325.3,1.64
20-Nov-08,2008,11,20,325,10,325.4,1.41
20-Nov-08,2008,11,20,325,11,325.4,1.46
20-Nov-08,2008,11,20,325,12,325.5,1.66
20-Nov-08,2008,11,20,325,13,325.5,1.4
20-Nov-08,2008,11,20,325,14,325.5,1.37
20-Nov-08,2008,11,20,325,15,325.6,1.5
20-Nov-08,2008,11,20,325,16,325.6,1.98
20-Nov-08,2008,11,20,325,17,325.7,1.55
20-Nov-08,2008,11,20,325,18,325.7,1.39
20-Nov-08,2008,11,20,325,19,325.8,9999
20-Nov-08,2008,11,20,325,20,325.8,1.58
20-Nov-08,2008,11,20,325,21,325.8,1.48
20-Nov-08,2008,11,20,325,22,325.9,1.53
20-Nov-08,2008,11,20,325,23,325.9,1.38
21-Nov-08,2008,11,21,325,24,326,1.34
21-Nov-08,2008,11,21,326,1,326,1.2
21-Nov-08,2008,11,21,326,2,326,1.16
21-Nov-08,2008,11,21,326,3,326.1,1.34
21-Nov-08,2008,11,21,326,4,326.1,1.01
21-Nov-08,2008,11,21,326,5,326.2,1.18
21-Nov-08,2008,11,21,326,6,326.2,1.17
21-Nov-08,2008,11,21,326,7,326.3,1.13
21-Nov-08,2008,11,21,326,8,326.3,9999
21-Nov-08,2008,11,21,326,9,326.3,1.11
21-Nov-08,2008,11,21,326,10,326.4,1.46
21-Nov-08,2008,11,21,326,11,326.4,1.22
21-Nov-08,2008,11,21,326,12,326.5,1.33
21-Nov-08,2008,11,21,326,13,326.5,1.42
21-Nov-08,2008,11,21,326,14,326.5,1.41
21-Nov-08,2008,11,21,326,15,326.6,1.59
21-Nov-08,2008,11,21,326,16,326.6,1.13
21-Nov-08,2008,11,21,326,17,326.7,1.65
21-Nov-08,2008,11,21,326,18,326.7,1.18
21-Nov-08,2008,11,21,326,19,326.8,1.53
21-Nov-08,2008,11,21,326,20,326.8,1.47
21-Nov-08,2008,11,21,326,21,326.8,1.44
21-Nov-08,2008,11,21,326,22,326.9,9999
21-Nov-08,2008,11,21,326,23,326.9,1.51
22-Nov-08,2008,11,22,326,24,327,1.46
22-Nov-08,2008,11,22,327,1,327,1.21
22-Nov-08,2008,11,22,327,2,327,1.69
22-Nov-08,2008,11,22,327,3,327.1,1.41
22-Nov-08,2008,11,22,327,4,327.1,1.6
22-Nov-08,2008,11,22,327,5,327.2,1.1
22-Nov-08,2008,11,22,327,6,327.2,1.04
22-Nov-08,2008,11,22,327,7,327.3,1.25
22-Nov-08,2008,11,22,327,8,327.3,1.19
22-Nov-08,2008,11,22,327,9,327.3,1.68
22-Nov-08,2008,11,22,327,10,327.4,1.25
22-Nov-08,2008,11,22,327,11,327.4,1.09
22-Nov-08,2008,11,22,327,12,327.5,0.87
22-Nov-08,2008,11,22,327,13,327.5,0.85
22-Nov-08,2008,11,22,327,14,327.5,1.11
22-Nov-08,2008,11,22,327,15,327.6,1.36
22-Nov-08,2008,11,22,327,16,327.6,1.4
22-Nov-08,2008,11,22,327,17,327.7,1.27
22-Nov-08,2008,11,22,327,18,327.7,1.27
22-Nov-08,2008,11,22,327,19,327.8,1.29
22-Nov-08,2008,11,22,327,20,327.8,1.45
22-Nov-08,2008,11,22,327,21,327.8,1.16
22-Nov-08,2008,11,22,327,22,327.9,1.08
22-Nov-08,2008,11,22,327,23,327.9,1.07
23-Nov-08,2008,11,23,327,24,328,1.03
23-Nov-08,2008,11,23,328,1,328,0.94
23-Nov-08,2008,11,23,328,2,328,0.9
23-Nov-08,2008,11,23,328,3,328.1,0.96
23-Nov-08,2008,11,23,328,4,328.1,0.98
23-Nov-08,2008,11,23,328,5,328.2,1.08
23-Nov-08,2008,11,23,328,6,328.2,1.05
23-Nov-08,2008,11,23,328,7,328.3,0.91
23-Nov-08,2008,11,23,328,8,328.3,0.95
23-Nov-08,2008,11,23,328,9,328.3,0.95
23-Nov-08,2008,11,23,328,10,328.4,1.14
23-Nov-08,2008,11,23,328,11,328.4,1.03
23-Nov-08,2008,11,23,328,12,328.5,0.98
23-Nov-08,2008,11,23,328,13,328.5,0.96
23-Nov-08,2008,11,23,328,14,328.5,0.98
23-Nov-08,2008,11,23,328,15,328.6,0.97
23-Nov-08,2008,11,23,328,16,328.6,1.21
23-Nov-08,2008,11,23,328,17,328.7,1.15
23-Nov-08,2008,11,23,328,18,328.7,1.11
23-Nov-08,2008,11,23,328,19,328.8,0.99
23-Nov-08,2008,11,23,328,20,328.8,1.14
23-Nov-08,2008,11,23,328,21,328.8,1.1
23-Nov-08,2008,11,23,328,22,328.9,1.02
23-Nov-08,2008,11,23,328,23,328.9,1.15
24-Nov-08,2008,11,24,328,24,329,0.93
24-Nov-08,2008,11,24,329,1,329,1.07
24-Nov-08,2008,11,24,329,2,329,1.03
24-Nov-08,2008,11,24,329,3,329.1,0.92
24-Nov-08,2008,11,24,329,4,329.1,1
24-Nov-08,2008,11,24,329,5,329.2,1.09
24-Nov-08,2008,11,24,329,6,329.2,1.08
24-Nov-08,2008,11,24,329,7,329.3,0.95
24-Nov-08,2008,11,24,329,8,329.3,1.08
24-Nov-08,2008,11,24,329,9,329.3,0.94
24-Nov-08,2008,11,24,329,10,329.4,0.77
24-Nov-08,2008,11,24,329,11,329.4,0.81
24-Nov-08,2008,11,24,329,12,329.5,0.69
24-Nov-08,2008,11,24,329,13,329.5,0.74
24-Nov-08,2008,11,24,329,14,329.5,0.77
24-Nov-08,2008,11,24,329,15,329.6,0.83
24-Nov-08,2008,11,24,329,16,329.6,0.89
24-Nov-08,2008,11,24,329,17,329.7,0.94
24-Nov-08,2008,11,24,329,18,329.7,0.78
24-Nov-08,2008,11,24,329,19,329.8,1.07
24-Nov-08,2008,11,24,329,20,329.8,0.89
24-Nov-08,2008,11,24,329,21,329.8,0.97
24-Nov-08,2008,11,24,329,22,329.9,1.02
24-Nov-08,2008,11,24,329,23,329.9,0.95
25-Nov-08,2008,11,25,329,24,330,0.82
25-Nov-08,2008,11,25,330,1,330,0.97
25-Nov-08,2008,11,25,330,2,330,0.87
25-Nov-08,2008,11,25,330,3,330.1,0.92
25-Nov-08,2008,11,25,330,4,330.1,1.09
25-Nov-08,2008,11,25,330,5,330.2,0.9
25-Nov-08,2008,11,25,330,6,330.2,0.76
25-Nov-08,2008,11,25,330,7,330.3,0.79
25-Nov-08,2008,11,25,330,8,330.3,0.86
25-Nov-08,2008,11,25,330,9,330.3,0.74
25-Nov-08,2008,11,25,330,10,330.4,9999
25-Nov-08,2008,11,25,330,11,330.4,9999
25-Nov-08,2008,11,25,330,12,330.5,9999
25-Nov-08,2008,11,25,330,13,330.5,9999
25-Nov-08,2008,11,25,330,14,330.5,9999
25-Nov-08,2008,11,25,330,15,330.6,1.28
25-Nov-08,2008,11,25,330,16,330.6,1.22
25-Nov-08,2008,11,25,330,17,330.7,1.24
25-Nov-08,2008,11,25,330,18,330.7,1.2
25-Nov-08,2008,11,25,330,19,330.8,1.21
25-Nov-08,2008,11,25,330,20,330.8,1.16
25-Nov-08,2008,11,25,330,21,330.8,1.1
25-Nov-08,2008,11,25,330,22,330.9,1.13
25-Nov-08,2008,11,25,330,23,330.9,1.1
26-Nov-08,2008,11,26,330,24,331,1.17
26-Nov-08,2008,11,26,331,1,331,1.11
26-Nov-08,2008,11,26,331,2,331,1.02
26-Nov-08,2008,11,26,331,3,331.1,1.06
26-Nov-08,2008,11,26,331,4,331.1,1.05
26-Nov-08,2008,11,26,331,5,331.2,1.06
26-Nov-08,2008,11,26,331,6,331.2,1.1
26-Nov-08,2008,11,26,331,7,331.3,1.14
26-Nov-08,2008,11,26,331,8,331.3,1.27
26-Nov-08,2008,11,26,331,9,331.3,1.39
26-Nov-08,2008,11,26,331,10,331.4,1.62
26-Nov-08,2008,11,26,331,11,331.4,1.05
26-Nov-08,2008,11,26,331,12,331.5,1.33
26-Nov-08,2008,11,26,331,13,331.5,9999
26-Nov-08,2008,11,26,331,14,331.5,1.45
26-Nov-08,2008,11,26,331,15,331.6,1.47
26-Nov-08,2008,11,26,331,16,331.6,1.7
26-Nov-08,2008,11,26,331,17,331.7,1.78
26-Nov-08,2008,11,26,331,18,331.7,1.85
26-Nov-08,2008,11,26,331,19,331.8,1.75
26-Nov-08,2008,11,26,331,20,331.8,1.9
26-Nov-08,2008,11,26,331,21,331.8,1.83
26-Nov-08,2008,11,26,331,22,331.9,1.8
26-Nov-08,2008,11,26,331,23,331.9,1.77
27-Nov-08,2008,11,27,331,24,332,1.69
27-Nov-08,2008,11,27,332,1,332,1.66
27-Nov-08,2008,11,27,332,2,332,1.7
27-Nov-08,2008,11,27,332,3,332.1,1.76
27-Nov-08,2008,11,27,332,4,332.1,1.8
27-Nov-08,2008,11,27,332,5,332.2,1.59
27-Nov-08,2008,11,27,332,6,332.2,1.68
27-Nov-08,2008,11,27,332,7,332.3,1.56
27-Nov-08,2008,11,27,332,8,332.3,1.47
27-Nov-08,2008,11,27,332,9,332.3,1.38
27-Nov-08,2008,11,27,332,10,332.4,1.3
27-Nov-08,2008,11,27,332,11,332.4,1.39
27-Nov-08,2008,11,27,332,12,332.5,1.39
27-Nov-08,2008,11,27,332,13,332.5,1.15
27-Nov-08,2008,11,27,332,14,332.5,1.34
27-Nov-08,2008,11,27,332,15,332.6,1.32
27-Nov-08,2008,11,27,332,16,332.6,1.23
27-Nov-08,2008,11,27,332,17,332.7,1.19
27-Nov-08,2008,11,27,332,18,332.7,1.19
27-Nov-08,2008,11,27,332,19,332.8,1.18
27-Nov-08,2008,11,27,332,20,332.8,1.35
27-Nov-08,2008,11,27,332,21,332.8,1.63
27-Nov-08,2008,11,27,332,22,332.9,2.01
27-Nov-08,2008,11,27,332,23,332.9,1.99
28-Nov-08,2008,11,28,332,24,333,1.78
28-Nov-08,2008,11,28,333,1,333,1.91
28-Nov-08,2008,11,28,333,2,333,1.58
28-Nov-08,2008,11,28,333,3,333.1,1.51
28-Nov-08,2008,11,28,333,4,333.1,1.56
28-Nov-08,2008,11,28,333,5,333.2,1.61
28-Nov-08,2008,11,28,333,6,333.2,1.67
28-Nov-08,2008,11,28,333,7,333.3,1.52
28-Nov-08,2008,11,28,333,8,333.3,1.58
28-Nov-08,2008,11,28,333,9,333.3,1.48
28-Nov-08,2008,11,28,333,10,333.4,1.33
28-Nov-08,2008,11,28,333,11,333.4,1.62
28-Nov-08,2008,11,28,333,12,333.5,1.52
28-Nov-08,2008,11,28,333,13,333.5,1.46
28-Nov-08,2008,11,28,333,14,333.5,1.89
28-Nov-08,2008,11,28,333,15,333.6,2.1
28-Nov-08,2008,11,28,333,16,333.6,1.85
28-Nov-08,2008,11,28,333,17,333.7,1.91
28-Nov-08,2008,11,28,333,18,333.7,1.95
28-Nov-08,2008,11,28,333,19,333.8,1.6
28-Nov-08,2008,11,28,333,20,333.8,1.51
28-Nov-08,2008,11,28,333,21,333.8,1.43
28-Nov-08,2008,11,28,333,22,333.9,1.51
28-Nov-08,2008,11,28,333,23,333.9,1.48
29-Nov-08,2008,11,29,333,24,334,1.38
29-Nov-08,2008,11,29,334,1,334,1.51
29-Nov-08,2008,11,29,334,2,334,1.42
29-Nov-08,2008,11,29,334,3,334.1,1.25
29-Nov-08,2008,11,29,334,4,334.1,1.25
29-Nov-08,2008,11,29,334,5,334.2,1.62
29-Nov-08,2008,11,29,334,6,334.2,1.36
29-Nov-08,2008,11,29,334,7,334.3,1.19
29-Nov-08,2008,11,29,334,8,334.3,1.15
29-Nov-08,2008,11,29,334,9,334.3,1.27
29-Nov-08,2008,11,29,334,10,334.4,1.29
29-Nov-08,2008,11,29,334,11,334.4,1.27
29-Nov-08,2008,11,29,334,12,334.5,1.33
29-Nov-08,2008,11,29,334,13,334.5,1.27
29-Nov-08,2008,11,29,334,14,334.5,1.14
29-Nov-08,2008,11,29,334,15,334.6,1.28
29-Nov-08,2008,11,29,334,16,334.6,1.11
29-Nov-08,2008,11,29,334,17,334.7,1.32
29-Nov-08,2008,11,29,334,18,334.7,1.2
29-Nov-08,2008,11,29,334,19,334.8,1.19
29-Nov-08,2008,11,29,334,20,334.8,1.19
29-Nov-08,2008,11,29,334,21,334.8,1.2
29-Nov-08,2008,11,29,334,22,334.9,1.33
29-Nov-08,2008,11,29,334,23,334.9,1.32
30-Nov-08,2008,11,30,334,24,335,1.32
30-Nov-08,2008,11,30,335,1,335,1.09
30-Nov-08,2008,11,30,335,2,335,1.1
30-Nov-08,2008,11,30,335,3,335.1,1.16
30-Nov-08,2008,11,30,335,4,335.1,1.14
30-Nov-08,2008,11,30,335,5,335.2,0.9
30-Nov-08,2008,11,30,335,6,335.2,1.04
30-Nov-08,2008,11,30,335,7,335.3,1.01
30-Nov-08,2008,11,30,335,8,335.3,0.98
30-Nov-08,2008,11,30,335,9,335.3,0.95
30-Nov-08,2008,11,30,335,10,335.4,0.96
30-Nov-08,2008,11,30,335,11,335.4,0.85
30-Nov-08,2008,11,30,335,12,335.5,0.86
30-Nov-08,2008,11,30,335,13,335.5,1.04
30-Nov-08,2008,11,30,335,14,335.5,0.86
30-Nov-08,2008,11,30,335,15,335.6,1
30-Nov-08,2008,11,30,335,16,335.6,0.98
30-Nov-08,2008,11,30,335,17,335.7,0.88
30-Nov-08,2008,11,30,335,18,335.7,1.01
30-Nov-08,2008,11,30,335,19,335.8,0.92
30-Nov-08,2008,11,30,335,20,335.8,1.04
30-Nov-08,2008,11,30,335,21,335.8,0.96
30-Nov-08,2008,11,30,335,22,335.9,0.95
30-Nov-08,2008,11,30,335,23,335.9,0.97
01-Dec-08,2008,12,1,335,24,336,1.02
01-Dec-08,2008,12,1,336,1,336,1.16
01-Dec-08,2008,12,1,336,2,336,1.13
01-Dec-08,2008,12,1,336,3,336.1,1.06
01-Dec-08,2008,12,1,336,4,336.1,0.92
01-Dec-08,2008,12,1,336,5,336.2,1.05
01-Dec-08,2008,12,1,336,6,336.2,0.97
01-Dec-08,2008,12,1,336,7,336.3,1.31
01-Dec-08,2008,12,1,336,8,336.3,1.01
01-Dec-08,2008,12,1,336,9,336.3,0.82
01-Dec-08,2008,12,1,336,10,336.4,0.86
01-Dec-08,2008,12,1,336,11,336.4,0.81
01-Dec-08,2008,12,1,336,12,336.5,0.91
01-Dec-08,2008,12,1,336,13,336.5,1.19
01-Dec-08,2008,12,1,336,14,336.5,1.22
01-Dec-08,2008,12,1,336,15,336.6,1.31
01-Dec-08,2008,12,1,336,16,336.6,1.25
01-Dec-08,2008,12,1,336,17,336.7,1.45
01-Dec-08,2008,12,1,336,18,336.7,1.66
01-Dec-08,2008,12,1,336,19,336.8,1.11
01-Dec-08,2008,12,1,336,20,336.8,1.12
01-Dec-08,2008,12,1,336,21,336.8,1.17
01-Dec-08,2008,12,1,336,22,336.9,0.93
01-Dec-08,2008,12,1,336,23,336.9,1.19
02-Dec-08,2008,12,2,336,24,337,1.24
02-Dec-08,2008,12,2,337,1,337,1.34
02-Dec-08,2008,12,2,337,2,337,1.31
02-Dec-08,2008,12,2,337,3,337.1,1.23
02-Dec-08,2008,12,2,337,4,337.1,1.05
02-Dec-08,2008,12,2,337,5,337.2,1.09
02-Dec-08,2008,12,2,337,6,337.2,1.02
02-Dec-08,2008,12,2,337,7,337.3,0.97
02-Dec-08,2008,12,2,337,8,337.3,0.91
02-Dec-08,2008,12,2,337,9,337.3,0.96
02-Dec-08,2008,12,2,337,10,337.4,1.03
02-Dec-08,2008,12,2,337,11,337.4,0.87
02-Dec-08,2008,12,2,337,12,337.5,0.99
02-Dec-08,2008,12,2,337,13,337.5,0.88
02-Dec-08,2008,12,2,337,14,337.5,1.22
02-Dec-08,2008,12,2,337,15,337.6,1.47
02-Dec-08,2008,12,2,337,16,337.6,1.39
02-Dec-08,2008,12,2,337,17,337.7,1.34
02-Dec-08,2008,12,2,337,18,337.7,1.31
02-Dec-08,2008,12,2,337,19,337.8,1.23
02-Dec-08,2008,12,2,337,20,337.8,1.37
02-Dec-08,2008,12,2,337,21,337.8,1.17
02-Dec-08,2008,12,2,337,22,337.9,1.36
02-Dec-08,2008,12,2,337,23,337.9,1.35
03-Dec-08,2008,12,3,337,24,338,1.6
03-Dec-08,2008,12,3,338,1,338,1.43
03-Dec-08,2008,12,3,338,2,338,1.39
03-Dec-08,2008,12,3,338,3,338.1,1.2
03-Dec-08,2008,12,3,338,4,338.1,1.02
03-Dec-08,2008,12,3,338,5,338.2,0.94
03-Dec-08,2008,12,3,338,6,338.2,0.97
03-Dec-08,2008,12,3,338,7,338.3,1.02
03-Dec-08,2008,12,3,338,8,338.3,0.95
03-Dec-08,2008,12,3,338,9,338.3,0.86
03-Dec-08,2008,12,3,338,10,338.4,0.81
03-Dec-08,2008,12,3,338,11,338.4,0.94
03-Dec-08,2008,12,3,338,12,338.5,1.1
03-Dec-08,2008,12,3,338,13,338.5,1.13
03-Dec-08,2008,12,3,338,14,338.5,1.37
03-Dec-08,2008,12,3,338,15,338.6,1.2
03-Dec-08,2008,12,3,338,16,338.6,1.06
03-Dec-08,2008,12,3,338,17,338.7,0.92
03-Dec-08,2008,12,3,338,18,338.7,0.99
03-Dec-08,2008,12,3,338,19,338.8,1.01
03-Dec-08,2008,12,3,338,20,338.8,0.88
03-Dec-08,2008,12,3,338,21,338.8,0.97
03-Dec-08,2008,12,3,338,22,338.9,0.92
03-Dec-08,2008,12,3,338,23,338.9,0.89
04-Dec-08,2008,12,4,338,24,339,0.99
04-Dec-08,2008,12,4,339,1,339,0.81
04-Dec-08,2008,12,4,339,2,339,0.91
04-Dec-08,2008,12,4,339,3,339.1,0.62
04-Dec-08,2008,12,4,339,4,339.1,0.51
04-Dec-08,2008,12,4,339,5,339.2,0.47
04-Dec-08,2008,12,4,339,6,339.2,0.4
04-Dec-08,2008,12,4,339,7,339.3,0.49
04-Dec-08,2008,12,4,339,8,339.3,0.68
04-Dec-08,2008,12,4,339,9,339.3,0.91
04-Dec-08,2008,12,4,339,10,339.4,0.8
04-Dec-08,2008,12,4,339,11,339.4,0.84
04-Dec-08,2008,12,4,339,12,339.5,0.83
04-Dec-08,2008,12,4,339,13,339.5,0.88
04-Dec-08,2008,12,4,339,14,339.5,1.08
04-Dec-08,2008,12,4,339,15,339.6,1.34
04-Dec-08,2008,12,4,339,16,339.6,1.4
04-Dec-08,2008,12,4,339,17,339.7,1.28
04-Dec-08,2008,12,4,339,18,339.7,1.24
04-Dec-08,2008,12,4,339,19,339.8,1.67
04-Dec-08,2008,12,4,339,20,339.8,1.6
04-Dec-08,2008,12,4,339,21,339.8,1.43
04-Dec-08,2008,12,4,339,22,339.9,1.45
04-Dec-08,2008,12,4,339,23,339.9,1.53
05-Dec-08,2008,12,5,339,24,340,1.52
05-Dec-08,2008,12,5,340,1,340,1.36
05-Dec-08,2008,12,5,340,2,340,1.48
05-Dec-08,2008,12,5,340,3,340.1,1.56
05-Dec-08,2008,12,5,340,4,340.1,1.27
05-Dec-08,2008,12,5,340,5,340.2,1.42
05-Dec-08,2008,12,5,340,6,340.2,1.16
05-Dec-08,2008,12,5,340,7,340.3,1.17
05-Dec-08,2008,12,5,340,8,340.3,1.32
05-Dec-08,2008,12,5,340,9,340.3,1.09
05-Dec-08,2008,12,5,340,10,340.4,0.86
05-Dec-08,2008,12,5,340,11,340.4,0.98
05-Dec-08,2008,12,5,340,12,340.5,0.82
05-Dec-08,2008,12,5,340,13,340.5,0.79
05-Dec-08,2008,12,5,340,14,340.5,0.98
05-Dec-08,2008,12,5,340,15,340.6,1.23
05-Dec-08,2008,12,5,340,16,340.6,1.37
05-Dec-08,2008,12,5,340,17,340.7,1.01
05-Dec-08,2008,12,5,340,18,340.7,0.98
05-Dec-08,2008,12,5,340,19,340.8,1.41
05-Dec-08,2008,12,5,340,20,340.8,1.18
05-Dec-08,2008,12,5,340,21,340.8,1
05-Dec-08,2008,12,5,340,22,340.9,0.81
05-Dec-08,2008,12,5,340,23,340.9,0.67
06-Dec-08,2008,12,6,340,24,341,0.65
06-Dec-08,2008,12,6,341,1,341,0.93
06-Dec-08,2008,12,6,341,2,341,0.92
06-Dec-08,2008,12,6,341,3,341.1,1.31
06-Dec-08,2008,12,6,341,4,341.1,1.11
06-Dec-08,2008,12,6,341,5,341.2,1.12
06-Dec-08,2008,12,6,341,6,341.2,1.31
06-Dec-08,2008,12,6,341,7,341.3,1.25
06-Dec-08,2008,12,6,341,8,341.3,1.11
06-Dec-08,2008,12,6,341,9,341.3,0.89
06-Dec-08,2008,12,6,341,10,341.4,0.8
06-Dec-08,2008,12,6,341,11,341.4,1.06
06-Dec-08,2008,12,6,341,12,341.5,0.9
06-Dec-08,2008,12,6,341,13,341.5,1.04
06-Dec-08,2008,12,6,341,14,341.5,1.44
06-Dec-08,2008,12,6,341,15,341.6,1.55
06-Dec-08,2008,12,6,341,16,341.6,1.2
06-Dec-08,2008,12,6,341,17,341.7,1.1
06-Dec-08,2008,12,6,341,18,341.7,1.29
