year, month, date,day, t_mean, t_max, t_min, I, nee
1.999000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+01,1.300000000000000000e+02,1.314791666666666714e+01,1.559999999999999964e+01,1.130000000000000071e+01,1.683899999999999864e+01,nan
1.999000000000000000e+03,5.000000000000000000e+00,1.100000000000000000e+01,1.310000000000000000e+02,1.298124999999999751e+01,1.600000000000000000e+01,1.040000000000000036e+01,1.728359999999999985e+01,nan
1.999000000000000000e+03,5.000000000000000000e+00,1.200000000000000000e+01,1.320000000000000000e+02,1.227916666666666856e+01,1.459999999999999964e+01,1.030000000000000071e+01,1.522259999999999991e+01,nan
1.999000000000000000e+03,5.000000000000000000e+00,1.300000000000000000e+01,1.330000000000000000e+02,1.199583333333333712e+01,1.540000000000000036e+01,9.500000000000000000e+00,1.829339999999999833e+01,-1.322614587628135885e+00
1.999000000000000000e+03,5.000000000000000000e+00,1.400000000000000000e+01,1.340000000000000000e+02,1.145000000000000107e+01,1.559999999999999964e+01,7.799999999999999822e+00,1.490579999999999927e+01,nan
1.999000000000000000e+03,5.000000000000000000e+00,1.500000000000000000e+01,1.350000000000000000e+02,1.125416666666666288e+01,1.440000000000000036e+01,7.799999999999999822e+00,1.149840000000000018e+01,nan
1.999000000000000000e+03,5.000000000000000000e+00,1.600000000000000000e+01,1.360000000000000000e+02,1.028749999999999964e+01,1.459999999999999964e+01,3.299999999999999822e+00,1.587059999999999960e+01,-5.866568449106391858e-01
1.999000000000000000e+03,5.000000000000000000e+00,1.700000000000000000e+01,1.370000000000000000e+02,1.040833333333333321e+01,1.419999999999999929e+01,6.000000000000000000e+00,1.480679999999999907e+01,nan
1.999000000000000000e+03,5.000000000000000000e+00,1.800000000000000000e+01,1.380000000000000000e+02,1.099583333333333712e+01,1.350000000000000000e+01,9.400000000000000355e+00,4.751999999999999780e+00,1.115960049722027669e+00
1.999000000000000000e+03,5.000000000000000000e+00,1.900000000000000000e+01,1.390000000000000000e+02,1.441666666666666607e+01,2.269999999999999929e+01,9.900000000000000355e+00,2.353139999999999787e+01,nan
1.999000000000000000e+03,5.000000000000000000e+00,2.000000000000000000e+01,1.400000000000000000e+02,1.452500000000000036e+01,2.060000000000000142e+01,9.599999999999999645e+00,1.789740000000000109e+01,-1.162518114257644841e+00
1.999000000000000000e+03,5.000000000000000000e+00,2.100000000000000000e+01,1.410000000000000000e+02,1.336458333333332860e+01,1.669999999999999929e+01,9.099999999999999645e+00,1.553939999999999877e+01,nan
1.999000000000000000e+03,5.000000000000000000e+00,2.200000000000000000e+01,1.420000000000000000e+02,1.178958333333332753e+01,1.600000000000000000e+01,7.900000000000000355e+00,2.660040000000000049e+01,-5.479039484164591300e+00
1.999000000000000000e+03,5.000000000000000000e+00,2.300000000000000000e+01,1.430000000000000000e+02,1.324791666666666856e+01,1.719999999999999929e+01,9.500000000000000000e+00,1.377719999999999878e+01,-2.285684130504706424e+00
1.999000000000000000e+03,5.000000000000000000e+00,2.400000000000000000e+01,1.440000000000000000e+02,1.335416666666667140e+01,1.730000000000000071e+01,1.080000000000000071e+01,1.394459999999999944e+01,nan
1.999000000000000000e+03,5.000000000000000000e+00,2.500000000000000000e+01,1.450000000000000000e+02,1.190208333333333535e+01,1.600000000000000000e+01,7.000000000000000000e+00,2.944979999999999976e+01,nan
1.999000000000000000e+03,5.000000000000000000e+00,2.600000000000000000e+01,1.460000000000000000e+02,1.286666666666666536e+01,1.910000000000000142e+01,5.099999999999999645e+00,2.425679999999999836e+01,nan
1.999000000000000000e+03,5.000000000000000000e+00,2.700000000000000000e+01,1.470000000000000000e+02,1.702499999999999858e+01,2.389999999999999858e+01,5.599999999999999645e+00,2.599019999999999797e+01,nan
1.999000000000000000e+03,5.000000000000000000e+00,2.800000000000000000e+01,1.480000000000000000e+02,1.502916666666666679e+01,1.939999999999999858e+01,9.800000000000000711e+00,2.210040000000000049e+01,-4.741990690880046877e+00
1.999000000000000000e+03,5.000000000000000000e+00,2.900000000000000000e+01,1.490000000000000000e+02,1.672291666666665932e+01,2.330000000000000071e+01,8.800000000000000711e+00,2.220840000000000103e+01,nan
1.999000000000000000e+03,5.000000000000000000e+00,3.000000000000000000e+01,1.500000000000000000e+02,1.253333333333333144e+01,1.509999999999999964e+01,9.500000000000000000e+00,4.325400000000000134e+00,nan
1.999000000000000000e+03,5.000000000000000000e+00,3.100000000000000000e+01,1.510000000000000000e+02,1.188333333333333819e+01,1.530000000000000071e+01,9.000000000000000000e+00,9.507600000000000051e+00,nan
1.999000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00,1.520000000000000000e+02,1.588125000000000142e+01,2.160000000000000142e+01,7.599999999999999645e+00,2.977740000000000009e+01,nan
1.999000000000000000e+03,6.000000000000000000e+00,2.000000000000000000e+00,1.530000000000000000e+02,1.413124999999999609e+01,1.750000000000000000e+01,1.169999999999999929e+01,8.333999999999999631e+00,nan
1.999000000000000000e+03,6.000000000000000000e+00,3.000000000000000000e+00,1.540000000000000000e+02,1.304999999999999538e+01,1.580000000000000071e+01,1.159999999999999964e+01,1.227960000000000029e+01,-2.678683175699360319e+00
1.999000000000000000e+03,6.000000000000000000e+00,4.000000000000000000e+00,1.550000000000000000e+02,1.234791666666666821e+01,1.540000000000000036e+01,8.599999999999999645e+00,1.727819999999999823e+01,nan
1.999000000000000000e+03,6.000000000000000000e+00,5.000000000000000000e+00,1.560000000000000000e+02,1.045625000000000249e+01,1.369999999999999929e+01,7.700000000000000178e+00,1.989719999999999800e+01,-8.217000730456241797e+00
1.999000000000000000e+03,6.000000000000000000e+00,6.000000000000000000e+00,1.570000000000000000e+02,1.189583333333333037e+01,1.750000000000000000e+01,8.000000000000000000e+00,2.149559999999999960e+01,-7.987545757878794284e+00
1.999000000000000000e+03,6.000000000000000000e+00,7.000000000000000000e+00,1.580000000000000000e+02,1.109791666666666821e+01,1.630000000000000071e+01,6.900000000000000355e+00,1.558619999999999983e+01,nan
1.999000000000000000e+03,6.000000000000000000e+00,8.000000000000000000e+00,1.590000000000000000e+02,1.091250000000000142e+01,1.550000000000000000e+01,4.500000000000000000e+00,2.317139999999999844e+01,-7.953965450299035567e+00
1.999000000000000000e+03,6.000000000000000000e+00,9.000000000000000000e+00,1.600000000000000000e+02,1.261874999999999858e+01,1.719999999999999929e+01,7.400000000000000355e+00,2.218499999999999872e+01,nan
1.999000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+01,1.610000000000000000e+02,1.164375000000000249e+01,1.559999999999999964e+01,5.000000000000000000e+00,1.802159999999999940e+01,nan
1.999000000000000000e+03,6.000000000000000000e+00,1.100000000000000000e+01,1.620000000000000000e+02,1.343541666666666679e+01,1.800000000000000000e+01,1.030000000000000071e+01,1.493280000000000030e+01,nan
1.999000000000000000e+03,6.000000000000000000e+00,1.200000000000000000e+01,1.630000000000000000e+02,1.202500000000000036e+01,1.450000000000000000e+01,7.400000000000000355e+00,1.118159999999999954e+01,nan
1.999000000000000000e+03,6.000000000000000000e+00,1.300000000000000000e+01,1.640000000000000000e+02,1.361458333333333570e+01,1.910000000000000142e+01,7.200000000000000178e+00,2.301480000000000103e+01,nan
1.999000000000000000e+03,6.000000000000000000e+00,1.400000000000000000e+01,1.650000000000000000e+02,1.623958333333333215e+01,2.230000000000000071e+01,9.599999999999999645e+00,2.405339999999999989e+01,nan
1.999000000000000000e+03,6.000000000000000000e+00,1.500000000000000000e+01,1.660000000000000000e+02,1.686250000000000426e+01,2.200000000000000000e+01,9.300000000000000711e+00,3.060360000000000014e+01,nan
1.999000000000000000e+03,6.000000000000000000e+00,1.600000000000000000e+01,1.670000000000000000e+02,1.700833333333332931e+01,2.330000000000000071e+01,7.900000000000000355e+00,2.726459999999999795e+01,nan
1.999000000000000000e+03,6.000000000000000000e+00,1.700000000000000000e+01,1.680000000000000000e+02,1.559583333333333321e+01,2.039999999999999858e+01,1.069999999999999929e+01,1.970100000000000051e+01,nan
1.999000000000000000e+03,6.000000000000000000e+00,1.800000000000000000e+01,1.690000000000000000e+02,1.560416666666666430e+01,2.160000000000000142e+01,8.000000000000000000e+00,2.884499999999999886e+01,nan
1.999000000000000000e+03,6.000000000000000000e+00,1.900000000000000000e+01,1.700000000000000000e+02,1.521875000000000000e+01,1.910000000000000142e+01,1.009999999999999964e+01,1.532519999999999882e+01,nan
1.999000000000000000e+03,6.000000000000000000e+00,2.000000000000000000e+01,1.710000000000000000e+02,1.477708333333333712e+01,1.800000000000000000e+01,8.599999999999999645e+00,2.320019999999999882e+01,-8.099708847394412103e+00
1.999000000000000000e+03,6.000000000000000000e+00,2.100000000000000000e+01,1.720000000000000000e+02,1.214583333333333393e+01,1.639999999999999858e+01,8.000000000000000000e+00,1.933559999999999945e+01,nan
1.999000000000000000e+03,6.000000000000000000e+00,2.200000000000000000e+01,1.730000000000000000e+02,1.257291666666666430e+01,1.680000000000000071e+01,6.099999999999999645e+00,2.112659999999999982e+01,nan
1.999000000000000000e+03,6.000000000000000000e+00,2.300000000000000000e+01,1.740000000000000000e+02,1.420208333333333606e+01,1.880000000000000071e+01,9.300000000000000711e+00,1.933019999999999783e+01,nan
1.999000000000000000e+03,6.000000000000000000e+00,2.400000000000000000e+01,1.750000000000000000e+02,1.605208333333333925e+01,2.280000000000000071e+01,7.700000000000000178e+00,2.182140000000000057e+01,nan
1.999000000000000000e+03,6.000000000000000000e+00,2.500000000000000000e+01,1.760000000000000000e+02,1.602708333333333002e+01,2.130000000000000071e+01,1.009999999999999964e+01,3.193560000000000088e+01,nan
1.999000000000000000e+03,6.000000000000000000e+00,2.600000000000000000e+01,1.770000000000000000e+02,1.623125000000000639e+01,2.339999999999999858e+01,9.000000000000000000e+00,2.448179999999999978e+01,nan
1.999000000000000000e+03,6.000000000000000000e+00,2.700000000000000000e+01,1.780000000000000000e+02,1.454375000000000107e+01,1.769999999999999929e+01,1.040000000000000036e+01,1.368360000000000021e+01,nan
1.999000000000000000e+03,6.000000000000000000e+00,2.800000000000000000e+01,1.790000000000000000e+02,1.271666666666667034e+01,1.540000000000000036e+01,9.400000000000000355e+00,1.814039999999999964e+01,nan
1.999000000000000000e+03,6.000000000000000000e+00,2.900000000000000000e+01,1.800000000000000000e+02,1.537083333333333179e+01,1.669999999999999929e+01,1.290000000000000036e+01,7.315199999999999925e+00,1.710623826213024390e-01
1.999000000000000000e+03,6.000000000000000000e+00,3.000000000000000000e+01,1.810000000000000000e+02,1.453333333333333677e+01,1.910000000000000142e+01,8.800000000000000711e+00,2.140019999999999811e+01,nan
1.999000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00,1.820000000000000000e+02,1.576666666666666572e+01,1.980000000000000071e+01,1.200000000000000000e+01,9.568799999999999528e+00,-1.906676198208018702e+00
1.999000000000000000e+03,7.000000000000000000e+00,2.000000000000000000e+00,1.830000000000000000e+02,1.787916666666666288e+01,2.289999999999999858e+01,1.340000000000000036e+01,2.216159999999999997e+01,nan
1.999000000000000000e+03,7.000000000000000000e+00,3.000000000000000000e+00,1.840000000000000000e+02,1.744375000000000497e+01,2.019999999999999929e+01,1.359999999999999964e+01,1.659239999999999782e+01,-8.895856919178074307e+00
1.999000000000000000e+03,7.000000000000000000e+00,4.000000000000000000e+00,1.850000000000000000e+02,1.631875000000000142e+01,1.910000000000000142e+01,1.340000000000000036e+01,1.490399999999999991e+01,nan
1.999000000000000000e+03,7.000000000000000000e+00,5.000000000000000000e+00,1.860000000000000000e+02,1.672083333333333144e+01,2.150000000000000000e+01,1.200000000000000000e+01,2.163599999999999923e+01,nan
1.999000000000000000e+03,7.000000000000000000e+00,6.000000000000000000e+00,1.870000000000000000e+02,1.774583333333333002e+01,2.480000000000000071e+01,1.059999999999999964e+01,2.592719999999999914e+01,nan
1.999000000000000000e+03,7.000000000000000000e+00,7.000000000000000000e+00,1.880000000000000000e+02,1.871458333333333002e+01,2.369999999999999929e+01,1.400000000000000000e+01,2.022840000000000060e+01,nan
1.999000000000000000e+03,7.000000000000000000e+00,8.000000000000000000e+00,1.890000000000000000e+02,2.028750000000000853e+01,2.660000000000000142e+01,1.409999999999999964e+01,2.045700000000000074e+01,nan
1.999000000000000000e+03,7.000000000000000000e+00,9.000000000000000000e+00,1.900000000000000000e+02,1.918749999999999645e+01,2.430000000000000071e+01,1.369999999999999929e+01,2.170260000000000034e+01,nan
1.999000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+01,1.910000000000000000e+02,1.914791666666666003e+01,2.519999999999999929e+01,1.119999999999999929e+01,2.757239999999999824e+01,-7.417366186302594144e+00
1.999000000000000000e+03,7.000000000000000000e+00,1.100000000000000000e+01,1.920000000000000000e+02,1.952083333333333215e+01,2.530000000000000071e+01,1.269999999999999929e+01,2.621519999999999939e+01,nan
1.999000000000000000e+03,7.000000000000000000e+00,1.200000000000000000e+01,1.930000000000000000e+02,1.873958333333333570e+01,2.400000000000000000e+01,1.350000000000000000e+01,2.679479999999999862e+01,nan
1.999000000000000000e+03,7.000000000000000000e+00,1.300000000000000000e+01,1.940000000000000000e+02,1.769375000000000497e+01,2.410000000000000142e+01,1.130000000000000071e+01,2.088179999999999836e+01,nan
1.999000000000000000e+03,7.000000000000000000e+00,1.400000000000000000e+01,1.950000000000000000e+02,1.426874999999999716e+01,1.689999999999999858e+01,1.090000000000000036e+01,1.395720000000000027e+01,-8.560627574679813279e+00
1.999000000000000000e+03,7.000000000000000000e+00,1.500000000000000000e+01,1.960000000000000000e+02,1.446041666666666536e+01,1.889999999999999858e+01,8.699999999999999289e+00,2.165399999999999991e+01,nan
1.999000000000000000e+03,7.000000000000000000e+00,1.600000000000000000e+01,1.970000000000000000e+02,1.551041666666666430e+01,1.989999999999999858e+01,9.699999999999999289e+00,1.355400000000000027e+01,nan
1.999000000000000000e+03,7.000000000000000000e+00,1.700000000000000000e+01,1.980000000000000000e+02,1.766041666666666643e+01,2.239999999999999858e+01,1.359999999999999964e+01,2.560500000000000043e+01,-9.445760904280222192e+00
1.999000000000000000e+03,7.000000000000000000e+00,1.800000000000000000e+01,1.990000000000000000e+02,1.842291666666665861e+01,2.569999999999999929e+01,8.800000000000000711e+00,2.925900000000000034e+01,nan
1.999000000000000000e+03,7.000000000000000000e+00,1.900000000000000000e+01,2.000000000000000000e+02,1.720625000000000426e+01,2.089999999999999858e+01,1.340000000000000036e+01,1.782720000000000127e+01,nan
1.999000000000000000e+03,7.000000000000000000e+00,2.000000000000000000e+01,2.010000000000000000e+02,1.750625000000000497e+01,2.139999999999999858e+01,1.400000000000000000e+01,1.412279999999999980e+01,nan
1.999000000000000000e+03,7.000000000000000000e+00,2.100000000000000000e+01,2.020000000000000000e+02,1.539687499999999609e+01,1.930000000000000071e+01,1.330000000000000071e+01,1.639440000000000097e+01,nan
1.999000000000000000e+03,7.000000000000000000e+00,2.200000000000000000e+01,2.030000000000000000e+02,1.342291666666666572e+01,1.590000000000000036e+01,1.050000000000000000e+01,8.820000000000000284e+00,nan
1.999000000000000000e+03,7.000000000000000000e+00,2.300000000000000000e+01,2.040000000000000000e+02,1.624791666666666856e+01,2.419999999999999929e+01,8.900000000000000355e+00,2.912759999999999749e+01,nan
1.999000000000000000e+03,7.000000000000000000e+00,2.400000000000000000e+01,2.050000000000000000e+02,1.920000000000000639e+01,2.539999999999999858e+01,1.009999999999999964e+01,2.815380000000000038e+01,nan
1.999000000000000000e+03,7.000000000000000000e+00,2.500000000000000000e+01,2.060000000000000000e+02,2.026875000000000071e+01,2.730000000000000071e+01,1.159999999999999964e+01,2.417399999999999949e+01,nan
1.999000000000000000e+03,7.000000000000000000e+00,2.600000000000000000e+01,2.070000000000000000e+02,1.636666666666666714e+01,2.110000000000000142e+01,1.240000000000000036e+01,2.045339999999999847e+01,nan
1.999000000000000000e+03,7.000000000000000000e+00,2.700000000000000000e+01,2.080000000000000000e+02,1.542499999999999893e+01,2.050000000000000000e+01,1.069999999999999929e+01,2.658419999999999916e+01,-1.120309372748530308e+01
1.999000000000000000e+03,7.000000000000000000e+00,2.800000000000000000e+01,2.090000000000000000e+02,1.717916666666666359e+01,2.289999999999999858e+01,1.159999999999999964e+01,2.586240000000000094e+01,-1.161580789523247859e+01
1.999000000000000000e+03,7.000000000000000000e+00,2.900000000000000000e+01,2.100000000000000000e+02,1.888749999999999929e+01,2.660000000000000142e+01,1.300000000000000000e+01,2.379240000000000066e+01,-8.548155954270081125e+00
1.999000000000000000e+03,7.000000000000000000e+00,3.000000000000000000e+01,2.110000000000000000e+02,2.026875000000000426e+01,2.669999999999999929e+01,1.300000000000000000e+01,2.312999999999999901e+01,nan
1.999000000000000000e+03,7.000000000000000000e+00,3.100000000000000000e+01,2.120000000000000000e+02,2.143541666666666501e+01,2.869999999999999929e+01,1.309999999999999964e+01,2.375280000000000058e+01,nan
1.999000000000000000e+03,8.000000000000000000e+00,1.000000000000000000e+00,2.130000000000000000e+02,2.152083333333333925e+01,2.850000000000000000e+01,1.350000000000000000e+01,2.455379999999999896e+01,nan
1.999000000000000000e+03,8.000000000000000000e+00,2.000000000000000000e+00,2.140000000000000000e+02,2.005833333333333712e+01,2.769999999999999929e+01,1.350000000000000000e+01,1.937160000000000082e+01,nan
1.999000000000000000e+03,8.000000000000000000e+00,3.000000000000000000e+00,2.150000000000000000e+02,1.774166666666666359e+01,2.210000000000000142e+01,1.390000000000000036e+01,1.276740000000000030e+01,nan
1.999000000000000000e+03,8.000000000000000000e+00,4.000000000000000000e+00,2.160000000000000000e+02,1.761041666666666927e+01,2.280000000000000071e+01,1.230000000000000071e+01,1.316699999999999982e+01,nan
1.999000000000000000e+03,8.000000000000000000e+00,5.000000000000000000e+00,2.170000000000000000e+02,1.823958333333333925e+01,2.250000000000000000e+01,1.469999999999999929e+01,2.546999999999999886e+01,nan
